conversation_id,company,conversation,summary
20c588c8e238dc7423c697959a28e076,TMobileHelp,"Customer: Here's how they stack up. ProTip: Go for the one in magenta. #TMobileONE #FTW #Uncarrier https://t.co/oBkQRip75G
Customer: you aint showing the november tmo deal. thats what i signed up for
Support: @115913 Let's get your bill figured out &amp; fixed, DM us. https://t.co/BwGTOW5KbY *JennaLundh
Customer: @115913 Too. None of your csr was of any help.
You guys made me jump to Verizon. Same price way better coverage. LTE is actually LTE with verizon",
1eb746db94d8f4d8694ec8d5b3392aaa,,"Customer: my front camera always error.
Customer: Hello Yuthyia, we’re sorry to hear this. Looping in @MicrosoftHelps to see if they can help.",
efcf2cfbc520f68a9f3a98766c95b4bc,askvisa,"Customer: Que tal trocar a carteira por uma pulseira? C/ a Visa BBPTag, vc pode! É só aproximar o pulso para pagar. https://t.co/vnZmkTj7ip #PossoMais https://t.co/dJq3wdoYtp
Customer: Minhas duas pulseiras da bbptag quebraram como faço para comprar apenas a pulseira ?
Support: atendimento 4003-2712 (Capitais e regiões metropolitanas) e 0800-888-1221 (Demais localidades) pra mais informações (2/2) TB
Support: Lamento pelo occorido Francisco. Neste caso, sugiro entrar em contato diretamente com o Brasil Pré-Pagos no (1/2)
Customer: Obrigado, vou tentar por lá
Support: De nada. Espero que encontre uma solução. Boa sorte! TB",
96b690cc661460a8ef211b53518b0c7d,AskPayPal,"Customer: Split Payments in Seconds. Request money from friends right from your phone. Download the PayPal App https://t.co/QEAotDyFIa
Customer: Can y’all help me get a refund I was scammed
Support: Thank you for reaching out! Could you please send us a DM regarding this issue? From there, we'll be happy to help! ^JGP",
546b5e6a6dfe42925b8a87ebcac1a9cb,idea_cares,"Customer: Very Bad experience. Raised complaint twice. Got strange reply. Idea accept the issue but we cannot solve it. Just bear us.
Support: as per our recent telecon, we wish to affirm that your concern has been discussed &amp; resolution has been communicated. Rgds, Mak
Customer: Sorry No resolution. You accepted it was signal problem (GIFT city, Gandhinagar) &amp; you could not fix it. I have switched to other provider",
a45a7b0552f0473a3eeafd418843b0bb,CenturyLinkHelp,"Support: Good morning! How is it that we can help you today?
Customer: Hi, does Centurylink charge cancellation fees for terminating high speed internet service contracts?",
26833f9f6e7cc69b753b2cd909ea7723,SpotifyCares,"Customer: my amazon echo wont connect to spotify, please help
Support: Hey! Are you getting any error messages when connecting to Spotify? Also, are you rocking Premium or Free? Keep us posted /BH
Customer: my spotify works fine. thanks
Support: That's good to know! In case you need us again, you know where to find us. https://t.co/uQiQuWow27 /JN
Customer: sure thing, i love spotify 😜",
f7943c3391673d0c1365fc7f631247a4,ask_progressive,"Customer: Discover the magic of saving an average of $620. https://t.co/KGAqF6DqVt
Customer: How because I just paid $185 for the month, my insurance go up every month 😡
Customer: Hey @169074 any more agents in Houston available to look at vehicles damaged from #harvey almost 4 weeks since storm and no one has come
Support: Let's take a look at your policy together to see how you may be able to save. Give us a call anytime at 855-266-8485. ^DB
Support: I'm sorry for the delay. I'll share your concerns with our Claims team, and have someone follow up by the end of tomorrow. ^AA
Customer: Thank you
Customer: Thanks for the attention. We got our vehicle looked at today. One thing off our list.
Customer: @ask_progressive George Soros doesn't need more money quit buying Progressive
Customer: @ask_progressive It's sad that we live in a country where Trump can donate .0001% of his money for hurricane ""relief"", but you're still struggling to simply get a WORKING CAR. If Donald feels a tummy ache, they'll fly to California on YOUR TAX MONEY to buy ""the best of the best"" PEBTO BISMOL.",
6a6a5f5872ea453c46134f87a0a71d42,ask_progressive,"Customer: Save an average of $620, and watch the savings grow. https://t.co/lzQFjbXgvo
Customer: NO  GOOD        $700.00
Customer: I have progressive now and need to switch, too damn overpriced
Customer: @169074 do you sell commercial insurance for commercial vehicles it's an NYC thing. I trust you cause you funny.
Customer: I need to check it to see if I can save some money on my insurance.
Customer: Got promised a low price by an agent. I used the snap shot which gave me 8% discount. Yet, My bill went up like $60 after 6 months. Liars!!!
Customer: ""Savings"" How cute. I'll be switching within the month, my rate doubled and I can get insurance elsewhere for a third of the price.
Customer: Been using progressive for almost 5 years..  Most inexpensive one at the time, and I still stick with you all.
Customer: Wish you’d save me some $ instead of raising mine 60$ for no reason 🤷🏻‍♀️
Support: Let's make sure your info is up to date and you're saving where you can. Please call 855-266-8485 for a free policy review. ^JJ
Support: We'd hate for you to go; let's make sure you're saving all you can. For a review, please call 855-266-8485 anytime. ^JH
Support: @169074 We sure do; for a quote, give us a call at 800-895-2886 or visit https://t.co/btpTCekUmh and select ""More Choices."" ^JK
Support: @169074 Let's find out! When you have a chance, please call us anytime at 855-266-8485. ^RL
Support: @169074 Let’s check the reason for the increase together and look for additional ways you may be able to save. Please call us at 855-266-8485. ^RL
Support: Let's make sure you're getting the best rate we can offer. If you haven't already, please call 855-266-8485 for a policy review ^JH
Support: Your loyalty is appreciated, Eddie; we look forward to many more years together!
Support: You may be able to save with our Snapshot program. For more information or to sign up, log in at https://t.co/btpTCekUmh and visit the ""Discounts"" tab, or call anytime at 855-266-8485. ^JK
Customer: @613676 😂😂😂😂😂😂
Customer: @169074 I'll check it out thank you. I thought flo was gonna reply cause you know I thought we had chemistry since I've been watching her but TY 🙏🏿
Customer: @613643 😂😂😂😂
Customer: @751055 Are you George Soros?
Customer: @ask_progressive who me?  why would you ask that?",
798ac4a116b637c4ec0cf97943a7dee9,ask_progressive,"Customer: Discover astronomical savings. You could save an average of $620.
https://t.co/JbvznRhsNO
Customer: Kept billing me for two months after I cancelled my policy. @131610 #Insurancefraud
Customer: I have progressive and pay 180$ a month I'm not seeing much savings I only have 1 car
Customer: your insurance is way to expensive is not set up for people with disabilities to be able to afford no wonder people have to drive without
Customer: @169074 why yall raise my shit so high?
Customer: sorry I not saving with progressive, matter fact they went up no reason why
Support: Can we look into this for you? If so, please DM your policy number and any details you'd like to share. ^JK https://t.co/ioHhsJSLde
Support: Let's make sure you’re saving all you can. For a policy review, please call us at 855-266-8485. ^JJ https://t.co/ioHhsJSLde
Support: We know price is key and want to make sure you’re saving all you can. For a review call us anytime at 866-416-2003. ^RL
Support: Let's see what happened and make sure you have the best rate we can offer. Please call 855-266-8485 anytime. ^JK
Support: We know it's frustrating when rates go up. Let's look for new ways you can save by calling us anytime at 855-266-8485. ^MB
Customer: @591609 im on the hook for $25,000 for a totalled car because it took  5days to add collision to a policy then i had an accident on the 4th day...
Customer: Was no help thanks
Customer: Well called just a shame no discounts for disabled people
Customer: just didn't go up they skyrocketed up waiting to change car themn i am switching to another company that will about 75.00 cheaper a month
Customer: @ask_progressive Flo pulled the same crap on me. 50% increase, for no reason. But I am curious how they can save you money now. Why not tell you how before?",
244534de8d2ac34c0df6066351dfc851,ask_progressive,"Customer: Get schooled in great rates. You could save an average of $620
https://t.co/NbhheIFXhL
Customer: You mean save $911.40! B/c that’s my savings! The other company quoted me 😱$455/mth!
Customer: So can I get a reduced rate, too?
Customer: Get schooled in reality. Have an accident and watch Progressive turn on you like a pack of wolves on a hurt sheep
Support: The savings are only the beginning! We offer pet insurance for your furry family members too at https://t.co/1TormDE2L5!
Support: Let's see what we can do! Give us a call anytime at 855-266-8485. ^SS
Support: Is there something I can help with? If you have a claim and need assistance, please send a DM with your claim number. ~Tom
Customer: 😲😮😲😯🐱🐱&amp;🐥🐥?!!!
Customer: If I get a new vehicle, do I need to use the snapshot on it, too?  You guys punished me for driving late, but I work nights.
Support: No worries; while you have the option to participate in Snapshot, it's not required. ^SS
Customer: Do we need to do it for discounts on every vehicle?

The ""no worries"" comment reads extremely tone deaf, too.
Support: So we can go over this in more detail together and look for ways you may be able to save, give us a call anytime. ^SS
Support: If your new vehicle is replacing an old one, your results will transfer. If you're adding one, you can enroll it into the program.",
409e2af0053e52be9f6f26c56b4eec21,ask_progressive,"Customer: Save money for more fun. You could save an average of $620.
https://t.co/uCLEQrVkMW
Customer: Why did the snapshot thing try to blow up our transmission?
Support: We'd like to look into this. If you haven't already, please call our Snapshot team at 877-329-7283 (Mon-Sat, 8-12AM EDT). ^BB
Customer: @477112 She was probably out of transmission fluid or driving too fast in a low gear.",
a67a1f0100fb3572f80141be720e4008,AskPlayStation,"Customer: I'm having some trouble making a PSN purchase. Any chance you can help me out?
Support: Here to help! Are you receiving any error messages or codes?
Customer: E-801809A8 it does not show up when I search it in your support page",
9fd4e4abdc525dc973f5c3570e26ed6a,UPSHelp,"Customer: Learn more about @115817 ORION:The Driver Helper - download infographic here https://t.co/nsGcjO0hSa   #bigdata https://t.co/g1Prls9IXC
Customer: @5160 @115817 Is this an official twitter from SA
Support: You can try @415879. ^QJ
Customer: @415879 No body answer phone !

No body answer Twitter !

You have any idea for information here ? 
@115817 
@5160 

https://t.co/qrWEcDQ6lc
Customer: @UPSHelp @115817 @5160 يمكن التواصل مع الرقم الموحد ٩٢٠٠٠٢٥٥٥
Customer: @UPSHelp @115817 @5160 وعليكم السلام
Customer: @UPSHelp @115817 @5160 .
I told you ... I tried multi times call phone, no body answer ! 

How can I understand you my friend ! 

,,,
Support: Do you have a specific package we can assist you with? Please DM our team your tracking details. ^DS https://t.co/wKJHDXWGRQ
Customer: @UPSHelp @115817 @5160 Please share your tracking number in private &amp; will assist you
Customer: It's done ...
Support: We will need to correct the address as UPS doesn't deliver to P.O. Boxes. What is your full physical address along with your #? ^ML https://t.co/wKJHDXWGRQ
Customer: Sorry what you mean for ... 

""with your #? ^ML """,
3d71f561903c098db96897e1a97ace54,marksandspencer,"Customer: new POS rollout in Hong Kong with Eurostop continues in store no. 2 this week... #POS #internationalretailsystems https://t.co/uZAH9BlJSr
Customer: @marksandspencer Hi is there a staff name sean lee in your company?
Support: @635692 Hi, due to maintaining staff confidentiality, we aren't able to answer that question. Sincere apologies, Steve.",
75d569825090a3dbd9bea82eafc61479,GWRHelp,"Customer: .@GWRHelp One of your trains (43156) is named after our Summer School. What'll happen when the 43s are replaced? We'd love the name plates!!
Support: Hi, these would likely be sold/donated/scrapped if you speak to us closer to the time we may be able to advise further -Andy
Customer: Thanks Andy. GOod to know. I don't suppose you know what sort of timescale we're talking? We wouldn't want to miss out!
Support: The first new long distance trains will be introduced from October this year, so perhaps around that time. -Andy
Customer: Hi @GWRHelp, as suggested by Andy ^^^, we're getting in touch to find out about 43156's nameplates. Any idea what will happen to them? 🙂
Support: Hello. Thank you for getting back in-touch. I'll speak to my colleagues and will get back to you. - Jordan
Customer: Thank you! They would be a wonderful and unique part of our 70th Anniversary celebrations next year...
Support: Hello. Can you follow us so we can DM please? - Jordan https://t.co/Fg4VGS9qNo
Customer: Have done!",
45b7a3ea1da1e8f88b907e7afe276528,McDonalds,"Customer: Before last night, last time I ate mcdonalds was in august
Support: So glad you came by, Alexis. We missed you!",
60b7463147f698f8ed489f22fe297da9,TMobileHelp,"Customer: Please fix 4G LTE service @ Queensboro Plaza. https://t.co/jAWMEwJVcO  The network is unusable at this stop due to congestion.
Customer: @TMobileHelp, 8 months later and this problem still persists.  When are you going to fix 4G LTE service @ Queensboro Plaza?!?
Support: I want you to get the best out of our coverage! Can you meet me in the DMs? https://t.co/sBIVWmm6X2 *EddieGough
Customer: @291379 &lt;a target=""_blank""   href=""https://t.co/WS8T3v5pca""&gt;&lt;img  border=""0""  src=""//ws-in.amazon-adsystem.com/widgets/q?_encoding=UTF8&amp;MarketPlace
Support: I'm unable to review your link! Please DM me here: https://t.co/gAmFrAsnx1 and I'll get you squared! 💪😎🌟 *PatrickUllmann",
c4e6d2e2687a221f809763048d22f841,AskLyft,"Support: Make some extra cash when you refer your friends to Lyft! Learn how you can become an Ambassador: https://t.co/7Wzsm8txSa.
Customer: @115879 how many days does it usually take to recieve an lyft rental ?
Support: (2/2) As long as you have a rental deposit on file, you'll be able to reserve a vehicle through your ""Vehicles' tab.
Support: (1/2) We're unable to say. Vehicles are returned on a daily basis.",
91466db66c9889c7c65a7981ad4067cc,Ask_Spectrum,"Customer: Customers in SoCal, we are aware of the weather related issues affecting your services. We are working to bring services back up ASAP. ^FG
Customer: I'm trying to play overwatch!! RAHHHHHHH
Customer: @117890 Is you internet being very slow ??
Support: My apologies for the internet issues you are seeing there. If you can DM me and provide me with the full address,... https://t.co/NP1HP79xRw",
841c55a87b97d17ff81099af10ad9de8,BofA_Help,"Support: If you need help from us today, we’re only a Tweet away until 8 pm ET. We’ll be off Monday, and back here Tuesday morning at 8 am ET. ^km
Customer: Would appreciate someone reaching out to me ASAP on Tuesday morning.  Please see my previous tweets.  Simple issue NOT resolved and this should not be so difficult.
Support: Thank you for your patience. We'll call you today to see how we can help. ^mg
Customer: I'm still on the line waiting, and was never conferenced in.
Support: As advised, there is an extended hold time. We appreciate your patience. ^mg
Customer: No, you ""advised"" that you would conference me in to a person.  That didn't happen.  Also, you gave me an incorrect number for ""Move Money"", and gave me the ""claims"" line instead.
Support: Thanks for speaking with me today. I will follow up with you tomorrow per our phone conversation. ^mg
Customer: I realize you are trying your best to help.  Let's try this again tomorrow.  The call I was on while you called didn't work out at all... the agent just re-routed me to the same number all over again.  as you can imagine, very frustrating.",
ff4b46f5881a16a3c99bbe966034e804,AskPlayStation,"Customer: i just tryed to sign in for the first time in like 4 months
And it said my account was banned???? WS-3736-7 Plz Help
Support: Sorry to hear that. You will receive an email with the details of the ban/suspension: https://t.co/2CpHxuUKRB
Customer: is their any way to get me account back???
Customer: @AskPlayStation what happened to your account now?
i am same your broplem",
22ec847e86cda4400bbeab7c07d46ca6,AskPlayStation,"Customer: Hola, como puedo cambiar el papis del registro de mi cuenta.
Support: Hola Luis. Lamentablemente la región de la cuenta no puede cambiarse luego de ser creada.
Customer: Gracias. Ya cree otra cuenta
Support: Un placer.",
d2cb4613496801599bc000552e0ee9aa,Delta,"Customer: Hey @Delta I have a question
Support: Hello Autist, how may I assist? *RS
Customer: @702703 Fuck I remember this",
d89e78fc5acc63fe81248d356ad3f45d,AppleSupport,"Customer: hi, my MacBook pro always shows: usb accessories disabled, when I just open it without any operation. How to solve it? https://t.co/WAkbc7egIB
Customer: @AppleSupport did you ever fix it? im having the same issue right now :(
Support: We'd love to work this out with you. Any USB devices attached currently? Please DM us. https://t.co/GDrqU22YpT",
7ba6f30f6aad55ade5ca0e378817e7d2,GloCare,"Customer: Your data network reception in Nnewi Anambra state is next to junk since Jan'17. I can barely access Twitter let alone other apps
Customer: It's d 1st time I've been able 2 use Twitter app in 2017 which takes some 4 mins to load. I'm on 3G reception but barely gets Edge
Customer: I have planned to use the 1st opportunity ur network reception offers on Twitter to report this. That opportunity came this nite
Customer: I only hope the network reception I'll be up to enable civet me rec'v ur response.
Support: Kindly alternate the network mode, select either 2g or 3g only, not both. Restart your device afterwards. SO
Customer: Pls stop charging N20 daily from my line for Glo Images services which I don't need or ever requested. Or else, I'll report u 2 NCC
Customer: This charges have persisted for over 2 months and I'd stopped using recharging my line for calls until this ""robbery"" is stopped.
Customer: I have warned you
Support: We apologize for any inconvenience you may have experienced. Kindly provide your number. Thank you. UO.
Customer: 08059001331
Customer: I still await your response . My No is : 08059001331
Customer: I still await your response.
Support: We apologize for any inconvenience you may have experienced.The complaint has been escalated. Thank you. UO.",
812da0d5f0b4ea9bda33fa5a88c8938d,AskRobinhood,"Customer: I have a major issue with @122481 - upping prices at time of purchase. Problem.
Support: Hey! Try uninstalling/reinstalling your app—let us know if that doesn’t fix it! 📲
Customer: No that doesn’t fix the problem- you guys know that.
Support: Sorry about that! If you would like us to take a look at your orders, send us an email and we would be happy to help!",
45c7a284efa7d07f7bb5c9afb3080ffd,HPSupport,"Customer: good day all, i need help on how to download and install Laserjet Pro MFP M125nw printer on my Toshiba NB505 mini laptop.
Support: Happy to assist you, use link to download drivers for your printer https://t.co/5q5k5u5nO6. ^Susan
Customer: thanks
Support: You're welcome, please let me know if you were able to install drivers onto your computer. ^Susan
Customer: thanks @ Susan, i was able to install it and is functioning. once more thanks
Support: You're most welcome, glad to know that the issue has been resolved, please reach out if you require further assistance. ^Susan
Customer: thanks dear, I will always do that",
cc93c23ac1ab47f9a40da2c5a6fb6d96,Uber_Support,"Customer: yo @115877 are you for real with this? look how it looks on your app compared to what just came to my doorstep 😡😡😡😡 https://t.co/XuFvJWA826
Customer: I'm still pissed about this
Support: Oh no! Visit; https://t.co/ty0evE18Y8 so we can further assist you. Thanks!",
16d5e949edba55978dac00ca1473b81a,AirAsiaSupport,"Customer: Hi, kindly help allow me to edit the name without changing the guest because of mispelling. My booking number is GDQR9F.
Support: Hi Colin, name correction done. Please check your mailbox for the revised itinerary. Thank you. -Prabu
Customer: tq
Customer: Hello Mr/Ms, if i wan change my ticket to tuesday while i hv check in my ticket on monday , it works or not?",
a8152fcebac61d7b44778550be8dc46d,SpotifyCares,"Customer: How in the hell do I reorder my #Spotify playlists? Not individual songs IN a playlist, but change the order of the actual playlists?
Customer: Idk that there is a way. I been trying to figure it out on Android, Apple and the desktop client.
Customer: - OK, I thought I was crazy. I can't figure it out on any platform either, and I can't seem to find an answer anywhere. WTF?!?
Customer: yeah its extremely odd considering all the functionality that Spotify generally offers.
Customer: So - if you download the Spotify web app on your computer, you can rearrange your Spotify playlists. Thank God!
Support: You're welcome! Anything else, give us a shout /TR",
6f6b1b994f2d367d57c9bd4bb00e86ef,Uber_Support,"Customer: طالعين اليوم؟ اطلبوا أوبر، أسهل طريقة للطلعة في الرياض! https://t.co/17brlp5Otj
Customer: Hello 
I hav problem with my account 
When I inter my phone number telling me  visit web of uber !!!!!!
 I just switch my device
Support: We're here to help! Send us a note via https://t.co/Md7v03opga so our team can assist.",
628e7edfb2dcdcada8e1cf4f433a05c0,AmazonHelp,"Customer: 2nd try for a response, this morning. https://t.co/JPwx1RVVmu
Support: Sorry about the delay. Was there a failed delivery attempt according to the tracking: https://t.co/aaDyEz1VgE ^CJ
Customer: No. It's at Manchester Amazon Logistics depot. 10 mins away in car. Annoyed I can't go collect. 1st Prime experience = failure.
Support: What was the delivery date on the order? Have you received any messages about the order? ^MC
Customer: It was ""arriving tomorrow"" yesterday. This morning it's still arriving tomorrow. No messages. I can see in tracking it's local.
Support: Reach us here:  https://t.co/JzP7hlA23B so we can check with the carrier for you.^CD
Customer: It's Amazon logistics. Cust Servcs won't give me means to contact them. I want 2 escalate complaint but so far only lip service.
Support: Amazon Customer Service handle any Amazon Logistics-related issues, but depot collection's aren't possible, I'm afraid. ^CJ
Customer: @360271 Why can't we know which third party is involved? Ive seen self enployed drivers with no ID, branding, in their own cars filled with parcels.",
d0e1f439691f35de3b10d26a6351193e,airtel_care,"Customer: @10152  ur ppl are sleeping ..  i am waiting for revert
Support: cont1.. assistance. Thank you.
Customer: hav done that pls chk and confirm
Support: , we are yet to receive the direct message from you. Thank you.
Customer: nt able to DM as not getting id
Support: Hello @63387, we are yet to receive the direct message from you. Thank you.
Customer: hav already done that pls chk the DM n update on resolution
Support: Hello @478156, kindly state the exact issue for prompt assistance. Thank you. ^OFunmi",
08be3b7282113e22df9b88fb1e1ac7d8,SpotifyCares,"Customer: It genuinely upsets me that the Piglet's Big Movie soundtrack is not on Spotify. @115888 explain yourself
Support: Hey! We’ll have it available to you as soon as it’s available to us. https://t.co/YlV1IAXwsi /ML
Customer: much obliged
Support: Give us a shout if there's anything else we can help you with. https://t.co/uEkAlnxbzn 🙂 /JS
Customer: @115888 wellll... I also noticed that the Anastasia soundtrack is also missing 😬
Support: We'd love to have it on Spotify as much as you! Hopefully we'll have them in future 🙂 /AR
Customer: Thank you
Support: You're welcome! Let us know if you ever need us again. We'd be happy to help /LO",
482030fb3fdabcf3914bd00781285a3a,Safaricom_Care,"Customer: How do I stop some messages that keep on coming everytime I switch on my phone?kindly help
Support: Hi, who is the sender of this messages? ^NG
Customer: Timothy Ndirangù
Support: Kindly take your handset to a technician for it to be rectified. ^WM",
b8d5c34e4aa37dc72093337c37c9f993,ATT,"Customer: Is AT&amp;T charging more for credit cards with their new unlimited plans? https://t.co/zM67Z9imhn
Support: Hi, Robert - credit card payments are not eligible for the AutoPay and paperless bill discount.
Customer: @290992 Why the hell not? My company lets me pay my bill by CC. Why shouldn’t I get the discount price?",
4413a5e89ed0881dac24f721d1b8f87b,idea_cares,"Customer: 8 times call disconnected without consent
Have all the recordings of ops manager @24292 https://t.co/tN410PHfNm
Customer: Again cheating by idea... After several complaints regarding wrong charges...issue not resolved and harrowing me and family members for payment even after informing about wrong charges complaint...going to Lodge comment in consumer court. @118342 @24293 @idea_cares
Support: Sorry for the trouble caused. We request you to please elaborate your concern and share your Idea number and alternate contact number so that we can solve the issue.

Regards,
jyoti.
Customer: @118342 @24293 @idea_cares Adding @15316 @120781 @348 @116590 @118343 @135789 @24294 @137849
Customer: My concern is about 9926690539 and u can check my complaint history... I have not used u r no even for calling anscfrom the first wanted to change it to prepaid but always not entertained by idea...alternative number 8770017263
Customer: @118342 @24293 @idea_cares @15316 @120781 @348 @116590 @118343 @135789 @24294 @137849 Wow no reply since more than 4 days... Great idea sir jee to loot customers
Support: We have noted your contact details. Please give us some time so that we can get in touch with you and discuss your concern.

Regards, 
Pradnya
Support: Your concern is forwarded to the appropriate team and you shall hear on the same very soon.Rgds Neha
Support: Sorry for the trouble.We request you to visit the nearest My idea store for migration as it requires validation of documents.Regards,Pritam
Support: Sorry for the inconvenience caused. We request you to bear with us for sometime. We will update you shortly.

Regards, Ganesh
Customer: Wow what a reply I received from team,my concern is not only to migrate my no to prepaid, it's about wrong charges charged in all billing.I would have visited if I wished to convert to prepaid.My concern is about wrong billing which should waved off with migration @118342
Support: Sorry for the trouble. Please let us know the wrong charges in your bill to assist you better. Regards,Sneha.
Customer: Sneha it's not easy to elaborate concern on twits. U and u r team don't have time to entertain customer and you decided to Harras customers with such type of services? 
M sure this time I am going to escalate this issue to highest level to get idea on their toes. @118471
Support: Apologies for the trouble. Please elaborate on your concern and we will surely address it. Regards, Amit
Customer: @118471 @118342 @idea_cares I already told many times about concern even team can't call me on my alternate number 
What a ridiculous services.payment department calling my family members and threatening them for FIR? Is it the customer service? going to Lodge case.",
61b8ba8ff087aac5949e392ab8561b37,AskTarget,"Customer: Boy, do I love when I only get two months worth of wear out of a pair of shoes at @116062. #angrymomtweets https://t.co/brOZ6eeTWO
Support: We don’t want you to skip the walk.  Please bring them along with your receipt to your local store. https://t.co/1GRF4J2ynL .
Customer: @394560 Please start issuing #e-receipts :) .@79021
Customer: @AskTarget @79021 YES, @662317! Wouldn't that be great!? Then I could've actually gotten this taken care of, instead of ignored by @116062!",
40c42692fcaf8eb8802115e65613638d,idea_cares,"Customer: 9370691812 following tweets,Ashwini assurance three days resolution or I port back @7462 find shot https://t.co/snkXFz2bLm
Support: we deeply regret the inconvenience. Rest assured, the issue is being investigated. We will get back to u soon. Rgds, Mak
Customer: 9370691812 still what Ms Ashwini said didn't materialise, still Rs 704 showing due in my idea app, my money however logged in
Support: we deeply regret the inconvenience. Rest assured, the issue is being investigated. We will get back to u soon. Rgds, Mangesh
Customer: Totally disappointed with your service , I left 13 years RCom n ported to you but ur worse in customer neglect than them, just because I got one legible waver3 months u didn't give another retention officer approved waver 9370691812, porting 2 @118343 sur
Customer: Hi Rajendra,  We'd be delighted to have you as our customer. Just SMS PORT &lt;space&gt; Mobile Number to.. cont1 https://t.co/wRZrg3J33A
Customer: cont1.. 1900 to get a UPC Code ( Note, UPC Code validity is UPC generation day + 15 days.) SMS charges are as per tariff.. cont2
Support: Sorry about the trouble but we don't want you to go. Please let us know the exact reason for port, so we can assist you better. Regards, Mahindra
Customer: We'd love to hear from you https://t.co/nVfgqoxefY
Customer: cont3.. Store for further assistance on MNP. Refer https://t.co/dSRxeXcoXC for information on MNP. - Sashi
Customer: I will do that when (1) @idea_cares at last don't approve my legible waivers and deny Rs 175 pm Un plan equal to current plan &amp; (2) You offer post paid plan Rs 175 (or lower) unlimited local national calls free roaming &amp; 1 GB 4G pm
Customer: I know how to port but let @idea_cares decline from giving benefits of their prepaid Rs 175 plan in post paid , you too offer similar or lower in post paid , only then I port , else don't want to fall in fire 4m frying plan @157437
Customer: You search in your records , why do u want me to narrate ? I have narrated in other reply to @118343 , read there , I have kept you there
Customer: Will once ask @idea_cares once whether , without pro rata extra charge Un 175 possible with un calling , free roaming &amp; 1GB 4G /day coz de giving to prepaid now, what u say?if u commit Un175 postpaid with abv parameters send exec in Wai 9370691812, bt 1 chnc
Customer: Earlier two months ago I wanted to port to you but @idea_cares retention officer convinced me my pro rata tariff change between billing cycle extra charge will be waved but they didn't  coz strange rule arbitrary: 3,months only one waver,,my un350 pln nw,
Customer: I will not visit store , I'm busy in college univ exams, earlier ur exec was supposed to collect docs,now send again bt let once @idea_cares decline 1. earlier extra charge refund 2. Un 175, with same as current Un 350 and most imp will u give Un 175, or less
Customer: @118343 @idea_cares Yes sir, you are right here..
Support: We are sorry for the inconvenience caused to you. We have your contact details. We will get back to you shortly.

Regards,
Neha L
Customer: Better you investigate , customise Un 175, plan with same benefits as current plan , refund last month ago wrong pro rata charge , adjust in this month &amp; then generate bill else if @118343 offer properly, give incentives will immediately port to them
Customer: I don't know which ID refers to denial of waiver on AC of 3 months condition but one of these also refers to 10 GB data which was promised and denied to me , your manner of handling com ID is so much complicated , can't find out which refers to what
Customer: SR# C1-96086576189 Closed: Service Request Update - Idea
Customer: Comm Id# C1-98283395844 Closed: Service Request Update - Idea
Customer: Comm Id# C1-98355888922 Closed: Service Request Update - Idea
Customer: Comm Id# C1-98373707175 Closed: Service Request Update - Idea
Customer: Comm Id# C1-100299877277 Closed: Service Request Update - Idea
Support: As per our telecon, we have noted your concern and our team is working on it. Please give us some time to get back to you. Regards, Heetali
Customer: OK Ms Heetali ... I hope so
Customer: You called again at 6.54 , I was driving , please call now
Support: We have forwarded your concern to higher authority and our team will connect with you and update you. Rgds,Sneha.
Customer: Comm Id# C1-102739960429 Closed: Service Request Update - Idea , one does not get idea which Comm ID for which issue , while nothing is done in my case how do you send closure of requests ... tragic
Customer: Comm Id# C1-102741053182 Closed: Service Request Update - Idea, nothing has happened then how can you close ?
Customer: Please let me know why Ms Heetali called at 6.54 ?
Support: We have already forwarded your concern to higher authority and our team will connect with you and update you. Kindly bare with us. Rgds,Sneha.",
ba3e1da372854105d3f3f0201005c2d7,SpotifyCares,"Customer: hello hi i'd like to ask why the nxworries album 'yes lawd' is not on spotify anymore
Support: Hey Aryana! Can you let us know which country your account is set to? We'll have this checked for you /DD
Customer: canada
Support: Thanks! Fingers crossed we'll be able to have it soon, but there's info about Spotify content here: https://t.co/YlV1IAXwsi /MG
Customer: hello hi.... may i ask why “yes lawd!” was once again removed from spotify 😭
Support: Hey Aryana! Sometimes content gets temporarily removed because of licensing changes. Hopefully we'll have it available again soon. We have more info here: https://t.co/1dgftcX4qK /LO",
327a09b4faf43a25b188a38d5394f066,Ask_WellsFargo,"Customer: Have been loyal on-time customer for 6 years with @116827, made call in Dec re: payment, was given wrong info, now they won't admit it
Support: Good afternoon, Rachael.  I'd like to help in any way I can.  Was your payment concern resolved? ^NR
Customer: It was resolved in that WF took no responsibility for their mistake, and I am shopping for another bank.
Support: I can look into this further and try to help. Pls DM us more details w/ your name, address, &amp; phone # (no acct #). ^HE",
543d1215b29c4ecf44a817fbe79ad647,Safaricom_Care,"Customer: how many bonga points do I need to purchase Lenovo A1000 3G
Support: Hi, you can get the Lenovo A1000 (3G) with 100Mbs at Ksh 5,199/=. Visit https://t.co/qf8OywF0Mh for more information (Cont)
Customer: do you have any offers on tecno phantom 8
Support: Hi, we currently don't have that phone in stock. Check https://t.co/UXnTeddxlc for our latest stock.^TK",
